ExtractDate,FHRSID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingDate,Longitude,Latitude
2/14/2014,19429,(Starbucks),Restaurant/Cafe/Canteen,1,390 Provan Walk,Glasgow,G34 9DL,11/1/2011,-4.136909,55.872982
2/14/2014,360857,1478 Social Club,Restaurant/Cafe/Canteen,1,11 Dove Street,Glasgow,G53 7BS,4/26/2012,-4.362002,55.812693
2/14/2014,36363,1call Direct,Restaurant/Cafe/Canteen,1,116 West Regent Street,Glasgow,G2 2QD,7/23/2013,-4.258314,55.863552
2/14/2014,36362,2 Go,Restaurant/Cafe/Canteen,1,397 Dumbarton Road,Glasgow,G11 6BE,9/3/2013,-4.308613,55.870617
2/14/2014,507934,200 St Vincent Street,Restaurant/Cafe/Canteen,1,200 St Vincent Street,Glasgow,G2 5SG,2/6/2013,-4.260957,55.86229
2/14/2014,95689,279 Cafe Bistro,Restaurant/Cafe/Canteen,1,279 Dumbarton Road,Glasgow,G11 6AB,5/22/2012,-4.303939,55.870516
2/14/2014,110587,32nd Signal Regiment (v),Restaurant/Cafe/Canteen,1,21 Jardine Street,Glasgow,G20 6JU,5/24/2011,-4.277246,55.877088
2/14/2014,10859,7 Day Catering Ltd  -Staff Canteen,Restaurant/Cafe/Canteen,1,53 Coltness Street,Glasgow,G33 4JD,9/13/2011,-4.152553,55.863938
2/14/2014,406755,7th Heaven,Restaurant/Cafe/Canteen,1,15 Elmbank Gardens,Glasgow,G2 4NQ,6/6/2012,-4.270439,55.865108
2/14/2014,556088,916 - Diner,Restaurant/Cafe/Canteen,1,916 Sauchiehall Street,Glasgow,G3 7TF,6/6/2013,-4.284479,55.865774
2/14/2014,31114,Abercromby Cafe,Restaurant/Cafe/Canteen,1,168 Abercromby Street,Glasgow,G40 2RZ,10/22/2013,-4.229148,55.852688
2/14/2014,36313,Abercromby Catering And Vending,Restaurant/Cafe/Canteen,1,8 Arrol Road,Glasgow,G40 3DQ,2/12/2013,-4.213875,55.84625
2/14/2014,35898,A-Cakes,Restaurant/Cafe/Canteen,1,39 Milnbank Street,Glasgow,G31 3AQ,6/28/2010,-4.221675,55.864803
2/14/2014,537382,Ad Lib,Restaurant/Cafe/Canteen,1,33 Ingram Street,Glasgow,G1 1HA,7/23/2013,-4.242358,55.859008
2/14/2014,91632,Agra Restaurant,Restaurant/Cafe/Canteen,1,995 Crow Road,Glasgow,G13 1JP,7/5/2013,-4.32204,55.893903
2/14/2014,315982,AJ's Sandwich Shop,Restaurant/Cafe/Canteen,1,14 Tollcross Road,Glasgow,G31 4XD,6/20/2012,-4.19669,55.850836
2/14/2014,360826,Akbars Balti Restaurant,Restaurant/Cafe/Canteen,1,573 Sauchiehall Street,Glasgow,G3 7PQ,10/9/2012,-4.273083,55.866048
2/14/2014,36482,Alba Cafe,Restaurant/Cafe/Canteen,1,481 Great Western Road,Glasgow,G12 8HL,5/17/2011,-4.282144,55.875281
2/14/2014,22585,Alba Catering Ltd,Restaurant/Cafe/Canteen,1,2 Haghill Road,Glasgow,G31 3SR,11/8/2011,-4.202495,55.858569
2/14/2014,188093,Albacore,Restaurant/Cafe/Canteen,1,200 Carlisle Street,Glasgow,,12/16/2013,-4.24250984191894,55.8577995300293
2/14/2014,19526,Albacore (Scottish Qualifications Authority),Restaurant/Cafe/Canteen,1,58 Robertson Street,Glasgow,G2 8DU,10/22/2009,-4.260464,55.857095
2/14/2014,49104,Alberto's,Restaurant/Cafe/Canteen,1,506 Alexandra Parade,Glasgow,G31 3BQ,5/15/2013,-4.218008,55.863548
2/14/2014,360864,Albion Sports And Social Club,Restaurant/Cafe/Canteen,1,320 Halley Street,Glasgow,G13 4DJ,11/14/2013,-4.378986,55.891898
2/14/2014,66160,Alishan Tandoori,Restaurant/Cafe/Canteen,1,250 Battlefield Road,Glasgow,G42 9HU,1/24/2013,-4.262139,55.824889
2/14/2014,49065,All In One,Restaurant/Cafe/Canteen,1,12 Marne Street,Glasgow,G31 2TD,6/5/2013,-4.212686,55.8627
2/14/2014,15468,Alla Turca Restuarant,Restaurant/Cafe/Canteen,1,192 Pitt Street,Glasgow,G2 4DY,10/15/2013,-4.26452,55.865289
2/14/2014,116807,Allied Distillers Canteen,Restaurant/Cafe/Canteen,1,1780 London Road,Glasgow,G32 8XA,10/19/2005,-4.192206,55.838729
2/14/2014,548299,Almi's Cafeteria,Restaurant/Cafe/Canteen,1,600 Eglinton Street,Glasgow,G5 9RR,11/7/2013,-4.262232,55.844633
2/14/2014,511143,Al's Diner,Restaurant/Cafe/Canteen,1,70 Cathedral Street,Glasgow,G4 0RN,10/8/2013,,
2/14/2014,112421,AM PM,Restaurant/Cafe/Canteen,1,16 Killermont Street,Glasgow,G2 3NW,11/5/2013,-4.25203,55.865428
2/14/2014,133348,Amalfi Pizzeria,Restaurant/Cafe/Canteen,1,148 West Nile Street,Glasgow,G1 2RQ,2/14/2011,-4.253893,55.863929
2/14/2014,19637,Amarone,Restaurant/Cafe/Canteen,1,4 Nelson Mandela Place,Glasgow,,7/9/2012,-4.2535556,55.86203936
2/14/2014,568571,Amateur Football Association,Restaurant/Cafe/Canteen,1,34 Bridge Street,Glasgow,G5 9HU,7/4/2013,-4.259031,55.853338
2/14/2014,133364,Amber Regent,Restaurant/Cafe/Canteen,1,50 West Regent Street,Glasgow,G2 2RA,2/22/2012,-4.256413,55.86329
2/14/2014,30936,Amber Restaurant,Restaurant/Cafe/Canteen,1,132 Byres Road,Glasgow,G12 8TD,10/5/2011,-4.295156,55.873646
2/14/2014,480311,Amber's Cafe,Restaurant/Cafe/Canteen,1,18 Balmore Road,Glasgow,G22 6RN,11/26/2013,-4.255088,55.884273
2/14/2014,31320,Amore Ristorante,Restaurant/Cafe/Canteen,1,30 Ingram Street,Glasgow,G1 1EZ,7/1/2013,-4.242543,55.859445
2/14/2014,45671,Amros Tandoori,Restaurant/Cafe/Canteen,1,1228 Royston Road,Glasgow,G33 1EX,6/19/2013,-4.193152,55.878212
2/14/2014,31211,AMT Coffee,Restaurant/Cafe/Canteen,1,79 Gordon Street,Glasgow,G1 3SQ,9/16/2009,-4.258211,55.859302
2/14/2014,102350,Amt Expresso (Queen St Station),Restaurant/Cafe/Canteen,1,38 George Square,Glasgow,G1 2AF,9/15/2010,-4.251204,55.862487
2/14/2014,30935,An Clachan Cafe Ltd,Restaurant/Cafe/Canteen,1,5 La Belle Place,Glasgow,G3 7LH,3/12/2013,-4.27954,55.866593
2/14/2014,132673,Anarkali Restaurant,Restaurant/Cafe/Canteen,1,531 Victoria Road,Glasgow,G42 8BH,12/4/2013,-4.265291,55.83407
2/14/2014,48041,Anatolia,Restaurant/Cafe/Canteen,1,140 St Vincent Street,Glasgow,G2 5LA,7/25/2013,-4.25852,55.861876
2/14/2014,507922,Andell's Restauarnt And Tearoom,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,2/4/2013,-4.258023,55.865157
2/14/2014,315985,Anne's Snack Bar,Restaurant/Cafe/Canteen,1,183 Fordneuk Street,Glasgow,G40 3SA,4/10/2012,-4.218836,55.849486
2/14/2014,49131,Another Piece,Restaurant/Cafe/Canteen,1,387 Great Western Road,Glasgow,G4 9HY,4/5/2013,-4.277598,55.873819
2/14/2014,128362,Anti Pasti,Restaurant/Cafe/Canteen,1,305 Sauchiehall Street,Glasgow,G2 3HQ,2/1/2012,-4.263947,55.865326
2/14/2014,26768,Aramark,Restaurant/Cafe/Canteen,1,200 Glentanar Road,Glasgow,G22 7XS,6/11/2010,-4.259779,55.895646
2/14/2014,360791,Ardery Street Masonic Halls,Restaurant/Cafe/Canteen,1,9 Ardery Street,Glasgow,G11 7SX,4/30/2012,-4.31445,55.871478
2/14/2014,31127,Arisaig,Restaurant/Cafe/Canteen,1,71 Albion Street,Glasgow,G1 1NY,4/16/2013,-4.243579,55.858573
2/14/2014,31015,Arnold Clark Canteen,Restaurant/Cafe/Canteen,1,459 Crow Road,Glasgow,G11 7DN,5/15/2012,-4.327257,55.882201
2/14/2014,49071,Aroma,Restaurant/Cafe/Canteen,1,5 Cadogan Street,Glasgow,G2 6QE,4/19/2013,-4.260169,55.859446
2/14/2014,132908,Arta,Restaurant/Cafe/Canteen,1,13 Walls Street,Glasgow,G1 1PA,1/3/2013,-4.24317,55.857852
2/14/2014,36128,Artisan Roast,Restaurant/Cafe/Canteen,1,15 Gibson Street,Glasgow,G12 8NU,3/11/2013,-4.282448,55.8723
2/14/2014,49165,Arty Tarts,Restaurant/Cafe/Canteen,1,3 McLaren Crescent,Glasgow,G20 0LD,11/10/2011,-4.285638,55.895285
2/14/2014,10067,Asda (Restaurant  and Staff Canteen),Restaurant/Cafe/Canteen,1,1300 Duke Street,Glasgow,G31 4EB,10/7/2009,-4.199841,55.853449
2/14/2014,21857,Asda Cafe/Canteen,Restaurant/Cafe/Canteen,1,555 Prospecthill Road,Glasgow,G42 0AE,12/13/2011,-4.246845,55.830176
2/14/2014,31299,Asda Customer Restaurant And Canteen,Restaurant/Cafe/Canteen,1,1 Monument Drive,Glasgow,G33 1AD,4/14/2011,-4.186996,55.890984
2/14/2014,56095,Ashoka Ashton Lane,Restaurant/Cafe/Canteen,1,19 Ashton Lane,Glasgow,G12 8SJ,6/10/2013,-4.292992,55.87463
2/14/2014,581091,Ashoka At The Quay,Restaurant/Cafe/Canteen,1,3 Springfield Quay,Glasgow,G5 8NP,12/4/2013,-4.274804,55.855303
2/14/2014,86684,Ashoka South Side,Restaurant/Cafe/Canteen,1,268 Clarkston Road,Glasgow,G44 3EA,1/23/2012,-4.269606,55.812187
2/14/2014,315952,Ashoka West End,Restaurant/Cafe/Canteen,1,1284 Argyle Street,Glasgow,G3 8AB,3/20/2013,-4.290045,55.866929
2/14/2014,129774,Asia Style,Restaurant/Cafe/Canteen,1,185 St Georges Road,Glasgow,G3 6JD,4/22/2013,-4.269402,55.869792
2/14/2014,406775,Asian Gourmet,Restaurant/Cafe/Canteen,1,17 West Princes Street,Glasgow,G4 9BS,1/28/2014,-4.270026,55.870077
2/14/2014,371804,Ask Italian,Restaurant/Cafe/Canteen,1,3 Port Dundas Place,Glasgow,G2 3LD,6/18/2013,-4.253253,55.865298
2/14/2014,427404,Assams,Restaurant/Cafe/Canteen,1,57 West Regent Street,Glasgow,G2 2AE,12/18/2013,-4.256581,55.862882
2/14/2014,17626,Assissi House,Restaurant/Cafe/Canteen,1,41 Easterhill Street,Glasgow,,4/16/2012,-4.17422278,55.84143226
2/14/2014,34308,Athena Greek Taverna,Restaurant/Cafe/Canteen,1,1116 Argyle Street,Glasgow,G3 8TD,8/23/2012,-4.284857,55.865138
2/14/2014,495620,Athena Greek Taverna,Restaurant/Cafe/Canteen,1,99 Hope Street,Glasgow,G2 6LL,1/7/2014,-4.259448,55.86079
2/14/2014,22941,Atrium,Restaurant/Cafe/Canteen,1,121 University Avenue,Glasgow,G12 8SP,12/5/2012,-4.293732,55.874158
2/14/2014,18898,Atrium Coffee House,Restaurant/Cafe/Canteen,1,58 Cresswell Street,Glasgow,G12 8AP,8/6/2013,-4.291748,55.876576
2/14/2014,30440,Aubergine,Restaurant/Cafe/Canteen,1,356 Victoria Road,Glasgow,G42 8YW,11/22/2011,-4.264837,55.837512
2/14/2014,129741,Aulds,Restaurant/Cafe/Canteen,1,55 St Enoch Square,Glasgow,,9/6/2010,-4.25558113,55.85737272
2/14/2014,495618,Auntie Anne's,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,,1/3/2013,,
2/14/2014,35884,Auntie M's,Restaurant/Cafe/Canteen,1,2 Clouston Street,Glasgow,G20 8QS,6/23/2010,-4.2847,55.880698
2/14/2014,36252,Avenue G Cafe,Restaurant/Cafe/Canteen,1,291 Byres Road,Glasgow,G12 8TL,10/8/2013,-4.293342,55.875953
2/14/2014,97344,Azure (Hospitality),Restaurant/Cafe/Canteen,1,150 Edmiston Drive,Glasgow,G51 2XD,5/31/2013,-4.308669,55.852452
2/14/2014,34729,Azzurro,Restaurant/Cafe/Canteen,1,91 Cambridge Street,Glasgow,G3 6RU,3/8/2013,-4.259871,55.866965
2/14/2014,145168,B and Q Cafe,Restaurant/Cafe/Canteen,1,21 Leggatston Road,Glasgow,G53 7RJ,5/10/2012,-4.339161,55.802839
2/14/2014,45097,B and Q Cafe,Restaurant/Cafe/Canteen,1,40 Allerdyce Road,Glasgow,G15 6RX,5/11/2012,-4.377474,55.905094
2/14/2014,129737,B.H.S. Plc,Restaurant/Cafe/Canteen,1,55 St Enoch Square,Glasgow,G1 4BW,9/21/2010,-4.254458,55.857412
2/14/2014,556103,Babu Bombay Street Kitchen,Restaurant/Cafe/Canteen,1,186 West Regent Street,Glasgow,G2 4RU,6/6/2013,-4.261774,55.863964
2/14/2014,466588,Babylon Cafe,Restaurant/Cafe/Canteen,1,9 Clyde Place,Glasgow,G5 8AA,1/9/2014,,
2/14/2014,35943,Back 2 Angie's,Restaurant/Cafe/Canteen,1,330 Duke Street,Glasgow,G31 1QZ,9/8/2010,-4.222143,55.858171
2/14/2014,26356,Baguette Express,Restaurant/Cafe/Canteen,1,297 Provan Walk,Glasgow,G34 9DY,2/21/2012,-4.138074,55.871218
2/14/2014,48960,Ballito Bay,Restaurant/Cafe/Canteen,1,16 St Andrews Street,Glasgow,G1 5PD,8/11/2011,-4.24419,55.855308
2/14/2014,594153,Bank Street Bar And Kitchen,Restaurant/Cafe/Canteen,1,54 Bank Street,Glasgow,G12 8LZ,1/15/2014,-4.284265,55.8733
2/14/2014,120348,Bar Soba,Restaurant/Cafe/Canteen,1,11 Mitchell Lane,Glasgow,G1 3LX,2/18/2013,-4.255473,55.859487
2/14/2014,315983,Bar Soba Byres Road,Restaurant/Cafe/Canteen,1,122 Byres Road,Glasgow,G12 8TB,10/24/2013,-4.295826,55.873085
2/14/2014,23202,Bar Ten,Restaurant/Cafe/Canteen,1,10 Mitchell Lane,Glasgow,G1 3NU,5/20/2013,-4.255247,55.859995
2/14/2014,14658,Barbarossa Restaurant,Restaurant/Cafe/Canteen,1,3 Clarkston Road,Glasgow,G44 4EF,3/26/2013,-4.261659,55.817726
2/14/2014,19559,Barca Tapas And Cava Bar,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,7/23/2013,-4.253456,55.859156
2/14/2014,460413,Barclays Wealth   (3rd Floor),Restaurant/Cafe/Canteen,1,300 Bath Street,Glasgow,G2 4JR,11/8/2013,-4.268847,55.865497
2/14/2014,48941,Barolo Grill,Restaurant/Cafe/Canteen,1,94 Mitchell Street,Glasgow,G1 3NQ,2/18/2013,-4.255247,55.859995
2/14/2014,66154,Battlefield Rest,Restaurant/Cafe/Canteen,1,55 Battlefield Road,Glasgow,G42 9JL,10/11/2013,-4.266264,55.827186
2/14/2014,49111,Baxter Storey,Restaurant/Cafe/Canteen,1,40 Moffat Street,Glasgow,G5 0ND,4/19/2012,-4.242554,55.847159
2/14/2014,594128,BaxterStorey,Restaurant/Cafe/Canteen,1,141 Bothwell Street,Glasgow,G2 7EQ,10/7/2013,-4.264012,55.861227
2/14/2014,49055,Baxterstorey Ltd (Network Rail Canteen),Restaurant/Cafe/Canteen,1,58 Port Dundas Road,Glasgow,G4 0LQ,8/9/2013,-4.253444,55.867227
2/14/2014,594122,Baxterstorey Scotland Ltd.,Restaurant/Cafe/Canteen,1,1 Carlton Place,Glasgow,G5 9DA,12/4/2013,-4.263942,55.8408
2/14/2014,594121,Baxterstorey Scotland Ltd.,Restaurant/Cafe/Canteen,1,212 Saltmarket,Glasgow,G1 5JZ,12/4/2013,-4.246675,55.854076
2/14/2014,23176,BBC Scotland HQ,Restaurant/Cafe/Canteen,1,40 Pacific Quay,Glasgow,G51 1DA,1/29/2014,-4.290943,55.858032
2/14/2014,26838,BDP Ltd,Restaurant/Cafe/Canteen,1,15 Exchange Place,Glasgow,G1 3AN,8/23/2013,-4.253746,55.860022
2/14/2014,612675,Bean Machine,Restaurant/Cafe/Canteen,1,32 Albion Street,Glasgow,G1 1LH,11/28/2013,-4.244412,55.857775
2/14/2014,30419,Beanscene,Restaurant/Cafe/Canteen,1,1365 Argyle Street,Glasgow,G3 8AF,1/29/2013,-4.29177,55.867723
2/14/2014,129167,Beanscene,Restaurant/Cafe/Canteen,1,19 Skirving Street,Glasgow,G41 3AB,8/15/2011,-4.280532,55.829798
2/14/2014,10216,Beanscene,Restaurant/Cafe/Canteen,1,110 Battlefield Road,Glasgow,G42 9JT,2/22/2011,-4.265146,55.826083
2/14/2014,10642,Beanscene Ltd,Restaurant/Cafe/Canteen,1,40 Woodlands Road,Glasgow,G3 6UR,10/5/2012,-4.272108,55.868241
2/14/2014,52640,Beechwood Tavern,Restaurant/Cafe/Canteen,1,164 Ardmay Crescent,Glasgow,G44 4PP,10/15/2013,-4.247809,55.823354
2/14/2014,124689,Bella Fresca,Restaurant/Cafe/Canteen,1,2093 Paisley Road West,Glasgow,G52 3JH,5/20/2010,-4.353494,55.845706
2/14/2014,108511,Bella Italia,Restaurant/Cafe/Canteen,1,96 Hope Street,Glasgow,G2 6PH,8/8/2013,-4.258318,55.860873
2/14/2014,112543,Bella Napoli,Restaurant/Cafe/Canteen,1,85 Kilmarnock Road,Glasgow,G41 3YR,9/9/2011,-4.282917,55.828531
2/14/2014,594146,Bella Vita,Restaurant/Cafe/Canteen,1,597 Mosspark Boulevard,Glasgow,G52 1SB,10/10/2013,-4.333458,55.845127
2/14/2014,15639,Bellahouston Sports Centre (Cafe),Restaurant/Cafe/Canteen,1,31 Bellahouston Drive,Glasgow,G52 1HH,6/22/2010,-4.324015,55.846159
2/14/2014,101490,Bellgrove Hotel,Restaurant/Cafe/Canteen,1,607 Gallowgate,Glasgow,G40 2PG,8/27/2013,-4.222186,55.854997
2/14/2014,360873,Belvidere Bowling Club,Restaurant/Cafe/Canteen,1,23 Silverdale Street,Glasgow,G31 4LE,6/7/2012,-4.200938,55.847138
2/14/2014,35987,Bensons Cafe,Restaurant/Cafe/Canteen,1,1300 Duke Street,Glasgow,G31 4EB,6/26/2012,-4.199841,55.853449
2/14/2014,26315,"Benson's Pantry (Inshops Unit 6, 7, 8)",Restaurant/Cafe/Canteen,1,1300 Duke Street,Glasgow,G31 4EB,4/24/2009,-4.199841,55.853449
2/14/2014,480304,Best Chippy,Restaurant/Cafe/Canteen,1,55 Mount Annan Drive,Glasgow,G44 4RX,11/22/2012,-4.25474,55.823937
2/14/2014,23319,Bibi's Cantina,Restaurant/Cafe/Canteen,1,599 Dumbarton Road,Glasgow,G11 6HY,2/19/2013,-4.317637,55.870501
2/14/2014,19699,Biggar's Cafe,Restaurant/Cafe/Canteen,1,273 Sauchiehall Street,Glasgow,G2 3HQ,5/17/2012,-4.263947,55.865326
2/14/2014,581125,Bikram Yoga Southside (and Juice Bar),Restaurant/Cafe/Canteen,1,32 Eastwood Avenue,Glasgow,G41 3NS,8/28/2013,-4.286243,55.827805
2/14/2014,26801,Biscuit,Restaurant/Cafe/Canteen,1,17 Skirving Street,Glasgow,G41 3AB,4/11/2011,-4.280532,55.829798
2/14/2014,548297,Bites 'N' Pieces,Restaurant/Cafe/Canteen,1,99 Rockfield Road,Glasgow,G21 3DY,5/13/2013,-4.203947,55.889549
2/14/2014,36251,Black Sheep Bistro,Restaurant/Cafe/Canteen,1,10 Clarendon Street,Glasgow,G20 7QD,5/23/2012,-4.268495,55.872603
2/14/2014,131310,Blackhill Bowling Club,Restaurant/Cafe/Canteen,1,20 Tay Crescent,Glasgow,G33 2BQ,4/29/2009,-4.189009,55.871356
2/14/2014,84941,Bluebird Cafe,Restaurant/Cafe/Canteen,1,510 Cathcart Road,Glasgow,G42 7BX,10/20/2011,-4.25734,55.837119
2/14/2014,108510,Bombay Blues,Restaurant/Cafe/Canteen,1,41 Hope Street,Glasgow,G2 6AE,2/9/2011,-4.259536,55.859557
2/14/2014,36487,Bonbons And Buttercream,Restaurant/Cafe/Canteen,1,7 Dryburgh Gardens,Glasgow,G20 6BT,12/13/2011,-4.277453,55.87899
2/14/2014,448741,Boots The Chemists Ltd,Restaurant/Cafe/Canteen,1,200 Sauchiehall Street,Glasgow,G2 3EF,3/29/2006,-4.259931,55.865248
2/14/2014,36149,Boyd Catering (Brookfield Construction Site),Restaurant/Cafe/Canteen,1,1345 Govan Road,Glasgow,G51 4TF,5/14/2012,-4.337594,55.863985
2/14/2014,594144,Boyd's,Restaurant/Cafe/Canteen,1,2121 Paisley Road West,Glasgow,G52 3JL,10/10/2013,-4.35467,55.845612
2/14/2014,128360,Bradfords,Restaurant/Cafe/Canteen,1,245 Sauchiehall Street,Glasgow,G2 3EZ,10/3/2012,-4.262562,55.865145
2/14/2014,480298,Brambles Catering,Restaurant/Cafe/Canteen,1,188 Riverford Road,Glasgow,G43 2DE,11/21/2013,-4.288925,55.821005
2/14/2014,49060,Bread + Butter,Restaurant/Cafe/Canteen,1,74 Buchanan Street,Glasgow,G1 3HA,3/11/2011,-4.25397,55.860018
2/14/2014,607032,Bread Meats Bread,Restaurant/Cafe/Canteen,1,104 St Vincent Street,Glasgow,G2 5UB,1/9/2014,-4.255533,55.861625
2/14/2014,56101,Brel,Restaurant/Cafe/Canteen,1,37 Ashton Lane,Glasgow,G12 8SJ,10/20/2013,-4.292992,55.87463
2/14/2014,133366,Brian Maule At Chardon D'Or,Restaurant/Cafe/Canteen,1,172 West Regent Street,Glasgow,,8/18/2010,-4.26149352,55.86369468
2/14/2014,18545,Bridgeton Community Learning Centre,Restaurant/Cafe/Canteen,1,68 Dale Street,Glasgow,G40 4TL,2/21/2012,-4.222541,55.844979
2/14/2014,29379,British Bakeries Canteen,Restaurant/Cafe/Canteen,1,783 Duke Street,Glasgow,G31 1LL,4/20/2012,-4.210019,55.858803
2/14/2014,534333,Broad Street Cafe,Restaurant/Cafe/Canteen,1,60 Broad Street,Glasgow,G40 2QN,11/18/2013,-4.223796,55.850457
2/14/2014,534357,Brooklands Café,Restaurant/Cafe/Canteen,1,1632 Great Western Road,Glasgow,G13 1HH,4/8/2013,-4.324127,55.890026
2/14/2014,77482,Broomton Community Shop,Restaurant/Cafe/Canteen,1,42 Broomton Road,Glasgow,G21 3RU,3/19/2012,-4.203822,55.89693
2/14/2014,200645,Brown's Bar and Brasserie,Restaurant/Cafe/Canteen,1,1 George Square,Glasgow,G2 1DY,1/20/2014,-4.250847,55.860453
2/14/2014,606997,Brutti Compadres,Restaurant/Cafe/Canteen,1,35 Virginia Street,Glasgow,G1 1TN,8/13/2013,-4.250545,55.858544
2/14/2014,460399,Buchanan Lodge,Restaurant/Cafe/Canteen,1,163 Wardie Road,Glasgow,G34 9EG,10/25/2012,-4.120015,55.867172
2/14/2014,607019,Bull Leader,Restaurant/Cafe/Canteen,1,55 Union Street,Glasgow,G1 3RB,11/6/2013,-4.257325,55.859184
2/14/2014,125754,Buon Giorno,Restaurant/Cafe/Canteen,1,1012 Pollokshaws Road,Glasgow,G41 2HG,10/28/2013,-4.278617,55.832008
2/14/2014,444490,Burger King,Restaurant/Cafe/Canteen,1,102 Union Street,Glasgow,G1 3QW,8/25/2012,-4.256555,55.859962
2/14/2014,511133,Burger King,Restaurant/Cafe/Canteen,1,6 Allerdyce Court,Glasgow,G15 6SA,2/26/2013,-4.376618,55.902864
2/14/2014,511132,Burger King,Restaurant/Cafe/Canteen,1,1 Springfield Quay,Glasgow,G5 8NP,8/2/2013,-4.274804,55.855303
2/14/2014,516675,Burger King,Restaurant/Cafe/Canteen,1,55 St Enoch Square,Glasgow,G1 4BW,9/4/2013,-4.254458,55.857412
2/14/2014,562673,Burger Meats Bun,Restaurant/Cafe/Canteen,1,48 West Regent Street,Glasgow,G2 2RA,6/19/2013,-4.256413,55.86329
2/14/2014,134212,Burnbank Bowling Club,Restaurant/Cafe/Canteen,1,235 Woodlands Road,Glasgow,G3 6NN,10/19/2004,-4.277658,55.871302
2/14/2014,125768,Burrell Collection (The Burrell Cafe/Restaurant),Restaurant/Cafe/Canteen,1,2060 Pollokshaws Road,Glasgow,G43 1AT,3/28/2012,-4.303363,55.823261
2/14/2014,48944,Buzzy Wares,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,1/11/2012,-4.253456,55.859156
2/14/2014,460409,Byblos Cafe,Restaurant/Cafe/Canteen,1,6 Park Road,Glasgow,G4 9JG,7/22/2013,-4.278703,55.873853
2/14/2014,48674,C/o Scottish Water,Restaurant/Cafe/Canteen,1,419 Balmore Road,Glasgow,G22 6NU,4/24/2013,-4.260865,55.890943
2/14/2014,562692,Cafe,Restaurant/Cafe/Canteen,1,220 High Street,Glasgow,G4 0QW,7/11/2013,-4.239688,55.860657
2/14/2014,612651,Cafe 13,Restaurant/Cafe/Canteen,1,794 Govan Road,Glasgow,G51 2YL,11/11/2013,-4.310615,55.862895
2/14/2014,48871,Cafe Absolute,Restaurant/Cafe/Canteen,1,161 Byres Road,Glasgow,G12 8TS,1/24/2012,-4.295756,55.873787
2/14/2014,568576,Cafe Amalfi,Restaurant/Cafe/Canteen,1,19 Carmunnock Road,Glasgow,G44 4TZ,11/19/2013,-4.256752,55.825042
2/14/2014,24725,Cafe Andaluz,Restaurant/Cafe/Canteen,1,15 St Vincent Place,Glasgow,G1 2DW,10/9/2013,-4.252437,55.860864
2/14/2014,90588,Cafe Andaluz,Restaurant/Cafe/Canteen,1,2 Cresswell Lane,Glasgow,G12 8AA,3/4/2011,-4.292252,55.875911
2/14/2014,406756,Cafe Asia,Restaurant/Cafe/Canteen,1,1359 Barrhead Road,Glasgow,G53 7DA,6/7/2012,-4.362746,55.821792
2/14/2014,119069,Cafe Avanti,Restaurant/Cafe/Canteen,1,26 Merkland Street,Glasgow,G11 6DB,12/17/2012,-4.30912,55.870275
2/14/2014,73331,Cafe B Encore At Blair Court,Restaurant/Cafe/Canteen,1,100 Borron Street,Glasgow,G4 9XG,11/19/2012,-4.24913,55.87526
2/14/2014,48928,Cafe Bella Turca,Restaurant/Cafe/Canteen,1,563 Sauchiehall Street,Glasgow,G3 7PQ,4/9/2013,-4.273083,55.866048
2/14/2014,95711,Cafe Bungalow,Restaurant/Cafe/Canteen,1,1363 Dumbarton Road,Glasgow,G14 9UZ,3/28/2013,-4.343177,55.875742
2/14/2014,31168,Cafe Castello Coffee House,Restaurant/Cafe/Canteen,1,61 Old Castle Road,Glasgow,G44 5TG,5/3/2011,-4.257964,55.816491
2/14/2014,23158,Cafe Cherubini,Restaurant/Cafe/Canteen,1,360 Great Western Road,Glasgow,G4 9HT,9/27/2011,-4.276352,55.873833
2/14/2014,91623,Cafe Circa,Restaurant/Cafe/Canteen,1,322 Crow Road,Glasgow,G11 7HS,11/27/2013,-4.321842,55.877747
2/14/2014,127496,Cafe Cosmo,Restaurant/Cafe/Canteen,1,12 Rose Street,Glasgow,G3 6QZ,8/18/2011,-4.260859,55.865545
2/14/2014,17904,Cafe Di Sorrento,Restaurant/Cafe/Canteen,1,470 Crow Road,Glasgow,G11 7DR,2/19/2013,-4.325861,55.88132
2/14/2014,22899,Cafe Euro,Restaurant/Cafe/Canteen,1,549 Duke Street,Glasgow,G31 1DL,6/21/2011,-4.217936,55.858642
2/14/2014,128349,Cafe Express,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,3/13/2013,-4.258023,55.865157
2/14/2014,556086,Cafe Fornette,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,7/22/2013,-4.258023,55.865157
2/14/2014,44283,Cafe Gandolfi,Restaurant/Cafe/Canteen,1,64 Albion Street,Glasgow,G1 1NY,10/3/2013,-4.243579,55.858573
